(SVD Recalculation)This the reduced matrix of the original centered Million ratings
3952
3
0,0,0.016314884863565568
0,1,-0.1439563456459929
0,2,-0.07597541749146987
1,0,1.6413121831596365E-16
1,1,2.0884939140172368E-16
1,2,-4.1794158391976864E-16
20,0,0.02198815596426086
20,1,0.006550336970386378
20,2,-0.0037061571005870013
47,0,0.016314884863565558
47,1,-0.143956345645993
47,2,-0.07597541749146991
94,0,0.04397631192852172
94,1,0.013100673940772757
94,2,-0.0074123142011740025
103,0,0.015943486051788986
103,1,-0.05026211464857329
103,2,0.13153737393027767
109,0,0.10994077982130428
109,1,0.032751684851931875
109,2,-0.018530785502934997
149,0,0.016314884863565558
149,1,-0.143956345645993
149,2,-0.07597541749146991
162,0,0.08795262385704344
162,1,0.026201347881545514
162,2,-0.014824628402348005
164,0,0.06596446789278256
164,1,0.01965101091115912
164,2,-0.011118471301761003
234,0,0.06596446789278256
234,1,0.01965101091115912
234,2,-0.011118471301761003
259,0,0.03298126545558868
259,1,-0.17799271982751097
259,2,0.1036413834196712
264,0,0.08795262385704344
264,1,0.026201347881545514
264,2,-0.014824628402348005
291,0,0.06596446789278256
291,1,0.01965101091115912
291,2,-0.011118471301761003
317,0,0.10994077982130428
317,1,0.032751684851931875
317,2,-0.018530785502934997
348,0,0.08795262385704344
348,1,0.026201347881545514
348,2,-0.014824628402348005
355,0,0.10994077982130428
355,1,0.032751684851931875
355,2,-0.018530785502934997
367,0,0.08795262385704344
367,1,0.026201347881545514
367,2,-0.014824628402348005
379,0,0.10994077982130428
379,1,0.032751684851931875
379,2,-0.018530785502934997
433,0,0.04397631192852172
433,1,0.013100673940772757
433,2,-0.0074123142011740025
441,0,0.06596446789278256
441,1,0.01965101091115912
441,2,-0.011118471301761003
456,0,0.08795262385704344
456,1,0.026201347881545514
456,2,-0.014824628402348005
458,0,0.06596446789278256
458,1,0.01965101091115912
458,2,-0.011118471301761003
479,0,0.12588426587309332
479,1,-0.01751042979664141
479,2,0.11300658842734271
497,0,0.06596446789278256
497,1,0.01965101091115912
497,2,-0.011118471301761003
514,0,0.10994077982130428
514,1,0.032751684851931875
514,2,-0.018530785502934997
526,0,0.016314884863565558
526,1,-0.143956345645993
526,2,-0.07597541749146991
530,0,0.01305190789085245
530,1,-0.11516507651679435
530,2,-0.06078033399317593
551,0,0.015943486051788986
551,1,-0.05026211464857329
551,2,0.13153737393027767
587,0,0.01305190789085245
587,1,-0.11516507651679435
587,2,-0.06078033399317593
588,0,0.08795262385704344
588,1,0.026201347881545514
588,2,-0.014824628402348005
589,0,0.12588426587309332
589,1,-0.01751042979664141
589,2,0.11300658842734271
592,0,0.12189839436014605
592,1,-0.004944901134498102
592,2,0.08012224494477327
593,0,0.01305190789085245
593,1,-0.11516507651679435
593,2,-0.06078033399317593
594,0,0.016314884863565558
594,1,-0.143956345645993
594,2,-0.07597541749146991
607,0,0.01305190789085245
607,1,-0.11516507651679435
607,2,-0.06078033399317593
646,0,0.06596446789278256
646,1,0.01965101091115912
646,2,-0.011118471301761003
647,0,0.09991023839588517
647,1,-0.011495238104884457
647,2,0.08382840204536028
652,0,0.015943486051788986
652,1,-0.05026211464857329
652,2,0.13153737393027767
660,0,0.009788930918139337
660,1,-0.08637380738759576
660,2,-0.04558525049488194
719,0,0.009788930918139337
719,1,-0.08637380738759576
719,2,-0.04558525049488194
732,0,0.019929357564736228
732,1,-0.06282764331071661
732,2,0.1644217174128471
735,0,0.08795262385704344
735,1,0.026201347881545514
735,2,-0.014824628402348005
744,0,0.009788930918139337
744,1,-0.08637380738759576
744,2,-0.04558525049488194
779,0,0.06596446789278256
779,1,0.01965101091115912
779,2,-0.011118471301761003
782,0,0.01305190789085245
782,1,-0.11516507651679435
782,2,-0.06078033399317593
901,0,0.04397631192852172
901,1,0.013100673940772757
901,2,-0.0074123142011740025
913,0,0.009788930918139337
913,1,-0.08637380738759576
913,2,-0.04558525049488194
918,0,0.01305190789085245
918,1,-0.11516507651679435
918,2,-0.06078033399317593
919,0,0.10994077982130428
919,1,0.032751684851931875
919,2,-0.018530785502934997
937,0,0.01305190789085245
937,1,-0.11516507651679435
937,2,-0.06078033399317593
981,0,0.08795262385704344
981,1,0.026201347881545514
981,2,-0.014824628402348005
1021,0,0.016314884863565558
1021,1,-0.143956345645993
1021,2,-0.07597541749146991
1027,0,0.016314884863565558
1027,1,-0.143956345645993
1027,2,-0.07597541749146991
1028,0,0.016314884863565558
1028,1,-0.143956345645993
1028,2,-0.07597541749146991
1034,0,0.016314884863565558
1034,1,-0.143956345645993
1034,2,-0.07597541749146991
1048,0,0.015943486051788986
1048,1,-0.05026211464857329
1048,2,0.13153737393027767
1078,0,0.019929357564736228
1078,1,-0.06282764331071661
1078,2,0.1644217174128471
1083,0,0.06596446789278256
1083,1,0.01965101091115912
1083,2,-0.011118471301761003
1089,0,0.04397631192852172
1089,1,0.013100673940772757
1089,2,-0.0074123142011740025
1095,0,0.08795262385704344
1095,1,0.026201347881545514
1095,2,-0.014824628402348005
1096,0,0.01305190789085245
1096,1,-0.11516507651679435
1096,2,-0.06078033399317593
1102,0,0.06596446789278256
1102,1,0.01965101091115912
1102,2,-0.011118471301761003
1123,0,0.10994077982130428
1123,1,0.032751684851931875
1123,2,-0.018530785502934997
1135,0,0.019929357564736228
1135,1,-0.06282764331071661
1135,2,0.1644217174128471
1187,0,0.08795262385704344
1187,1,0.026201347881545514
1187,2,-0.014824628402348005
1192,0,0.12625566468486984
1192,1,-0.11120466079406109
1192,2,-0.09450620299440489
1195,0,0.12588426587309332
1195,1,-0.01751042979664141
1195,2,0.11300658842734271
1196,0,0.029718288482875548
1196,1,-0.1492014506983124
1196,2,0.11883646691796519
1197,0,0.10788198142177967
1197,1,-0.03662629542917111
1197,2,0.14959708901049912
1206,0,0.10100453174789586
1206,1,-0.08896372863524885
1206,2,-0.07560496239552393
1209,0,0.10389610990883238
1209,1,-0.024060766767027782
1209,2,0.11671274552792969
1212,0,0.04397631192852172
1212,1,0.013100673940772757
1212,2,-0.0074123142011740025
1216,0,0.06596446789278256
1216,1,0.01965101091115912
1216,2,-0.011118471301761003
1224,0,0.10994077982130428
1224,1,0.032751684851931875
1224,2,-0.018530785502934997
1243,0,0.06596446789278256
1243,1,0.01965101091115912
1243,2,-0.011118471301761003
1244,0,0.04397631192852172
1244,1,0.013100673940772757
1244,2,-0.0074123142011740025
1245,0,0.12299268771215674
1245,1,-0.08241339166486247
1245,2,-0.07931111949611092
1246,0,0.10994077982130428
1246,1,0.032751684851931875
1246,2,-0.018530785502934997
1252,0,0.06596446789278256
1252,1,0.01965101091115912
1252,2,-0.011118471301761003
1258,0,0.12987013738604053
1258,1,-0.030075958458784715
1258,2,0.14589093190991215
1260,0,0.0039858715129472465
1260,1,-0.012565528662143322
1260,2,0.03288434348256942
1264,0,0.07393621091867705
1264,1,-0.005480046413127511
1264,2,0.05465021566337784
1265,0,0.019929357564736228
1265,1,-0.06282764331071661
1265,2,0.1644217174128471
1269,0,0.028272499402407298
1269,1,-0.18165293163242296
1269,2,0.022677612956238376
1286,0,0.016314884863565558
1286,1,-0.143956345645993
1286,2,-0.07597541749146991
1290,0,0.015943486051788986
1290,1,-0.05026211464857329
1290,2,0.13153737393027767
1292,0,0.10994077982130428
1292,1,0.032751684851931875
1292,2,-0.018530785502934997
1303,0,0.019929357564736228
1303,1,-0.06282764331071661
1303,2,0.1644217174128471
1356,0,0.10994077982130428
1356,1,0.032751684851931875
1356,2,-0.018530785502934997
1369,0,0.10994077982130428
1369,1,0.032751684851931875
1369,2,-0.018530785502934997
1371,0,0.06596446789278256
1371,1,0.01965101091115912
1371,2,-0.011118471301761003
1377,0,0.019929357564736228
1377,1,-0.06282764331071661
1377,2,0.1644217174128471
1378,0,0.015943486051788986
1378,1,-0.05026211464857329
1378,2,0.13153737393027767
1384,0,0.06596446789278256
1384,1,0.01965101091115912
1384,2,-0.011118471301761003
1393,0,0.015943486051788986
1393,1,-0.05026211464857329
1393,2,0.13153737393027767
1407,0,0.06596446789278256
1407,1,0.01965101091115912
1407,2,-0.011118471301761003
1430,0,0.011957614538841739
1430,1,-0.03769658598642996
1430,2,0.09865303044770828
1441,0,0.08795262385704344
1441,1,0.026201347881545514
1441,2,-0.014824628402348005
1526,0,0.08795262385704344
1526,1,0.026201347881545514
1526,2,-0.014824628402348005
1536,0,0.08795262385704344
1536,1,0.026201347881545514
1536,2,-0.014824628402348005
1543,0,0.08795262385704344
1543,1,0.026201347881545514
1543,2,-0.014824628402348005
1544,0,0.01305190789085245
1544,1,-0.11516507651679435
1544,2,-0.06078033399317593
1551,0,0.06596446789278256
1551,1,0.01965101091115912
1551,2,-0.011118471301761003
1565,0,0.01305190789085245
1565,1,-0.11516507651679435
1565,2,-0.06078033399317593
1579,0,0.011957614538841739
1579,1,-0.03769658598642996
1579,2,0.09865303044770828
1596,0,0.06596446789278256
1596,1,0.01965101091115912
1596,2,-0.011118471301761003
1609,0,0.10994077982130428
1609,1,0.032751684851931875
1609,2,-0.018530785502934997
1614,0,0.019929357564736228
1614,1,-0.06282764331071661
1614,2,0.1644217174128471
1640,0,0.007971743025894493
1640,1,-0.025131057324286644
1640,2,0.06576868696513884
1686,0,0.06596446789278256
1686,1,0.01965101091115912
1686,2,-0.011118471301761003
1689,0,0.06596446789278256
1689,1,0.01965101091115912
1689,2,-0.011118471301761003
1720,0,0.01305190789085245
1720,1,-0.11516507651679435
1720,2,-0.06078033399317593
1783,0,0.10994077982130428
1783,1,0.032751684851931875
1783,2,-0.018530785502934997
1791,0,0.06596446789278256
1791,1,0.01965101091115912
1791,2,-0.011118471301761003
1800,0,0.06596446789278256
1800,1,0.01965101091115912
1800,2,-0.011118471301761003
1833,0,0.08795262385704344
1833,1,0.026201347881545514
1833,2,-0.014824628402348005
1835,0,0.016314884863565558
1835,1,-0.143956345645993
1835,2,-0.07597541749146991
1872,0,0.08795262385704344
1872,1,0.026201347881545514
1872,2,-0.014824628402348005
1906,0,0.01305190789085245
1906,1,-0.11516507651679435
1906,2,-0.06078033399317593
1916,0,0.06596446789278256
1916,1,0.01965101091115912
1916,2,-0.011118471301761003
1944,0,0.10994077982130428
1944,1,0.032751684851931875
1944,2,-0.018530785502934997
1952,0,0.08795262385704344
1952,1,0.026201347881545514
1952,2,-0.014824628402348005
1953,0,0.10994077982130428
1953,1,0.032751684851931875
1953,2,-0.018530785502934997
1954,0,0.08795262385704344
1954,1,0.026201347881545514
1954,2,-0.014824628402348005
1956,0,0.10994077982130428
1956,1,0.032751684851931875
1956,2,-0.018530785502934997
1960,0,0.03225837091535454
1960,1,-0.19421846029456624
1960,2,0.05556195643880778
1961,0,0.12299268771215674
1961,1,-0.08241339166486247
1961,2,-0.07931111949611092
1967,0,0.05991979798031069
1967,1,-0.037161440707800544
1967,2,0.12412505972910372
2001,0,0.10994077982130428
2001,1,0.032751684851931875
2001,2,-0.018530785502934997
2005,0,0.08190795394457154
2005,1,-0.030611103737414158
2005,2,0.12041890262851668
2017,0,0.01305190789085245
2017,1,-0.11516507651679435
2017,2,-0.06078033399317593
2027,0,0.10426750872060898
2027,1,-0.11775499776444745
2027,2,-0.0908000458938179
2066,0,0.10994077982130428
2066,1,0.032751684851931875
2066,2,-0.018530785502934997
2080,0,0.015943486051788986
2080,1,-0.05026211464857329
2080,2,0.13153737393027767
2114,0,0.015943486051788986
2114,1,-0.05026211464857329
2114,2,0.13153737393027767
2125,0,0.06596446789278256
2125,1,0.01965101091115912
2125,2,-0.011118471301761003
2166,0,0.019929357564736228
2166,1,-0.06282764331071661
2166,2,0.1644217174128471
2193,0,0.08795262385704344
2193,1,0.026201347881545514
2193,2,-0.014824628402348005
2235,0,0.10994077982130428
2235,1,0.032751684851931875
2235,2,-0.018530785502934997
2267,0,0.10994077982130428
2267,1,0.032751684851931875
2267,2,-0.018530785502934997
2277,0,0.06596446789278256
2277,1,0.01965101091115912
2277,2,-0.011118471301761003
2293,0,0.01305190789085245
2293,1,-0.11516507651679435
2293,2,-0.06078033399317593
2311,0,0.06596446789278256
2311,1,0.01965101091115912
2311,2,-0.011118471301761003
2320,0,0.07575339881092188
2320,1,-0.06672279647643664
2320,2,-0.056703721796642945
2339,0,0.009788930918139337
2339,1,-0.08637380738759576
2339,2,-0.04558525049488194
2352,0,0.08795262385704344
2352,1,0.026201347881545514
2352,2,-0.014824628402348005
2354,0,0.03624424242830181
2354,1,-0.20678398895670957
2354,2,0.08844629992137722
2358,0,0.06596446789278256
2358,1,0.01965101091115912
2358,2,-0.011118471301761003
2395,0,0.08795262385704344
2395,1,0.026201347881545514
2395,2,-0.014824628402348005
2397,0,0.01305190789085245
2397,1,-0.11516507651679435
2397,2,-0.06078033399317593
2426,0,0.04397631192852172
2426,1,0.013100673940772757
2426,2,-0.0074123142011740025
2469,0,0.015943486051788986
2469,1,-0.05026211464857329
2469,2,0.13153737393027767
2489,0,0.06596446789278256
2489,1,0.01965101091115912
2489,2,-0.011118471301761003
2500,0,0.10994077982130428
2500,1,0.032751684851931875
2500,2,-0.018530785502934997
2570,0,0.08795262385704344
2570,1,0.026201347881545514
2570,2,-0.014824628402348005
2616,0,0.007971743025894493
2616,1,-0.025131057324286644
2616,2,0.06576868696513884
2627,0,0.06596446789278256
2627,1,0.01965101091115912
2627,2,-0.011118471301761003
2686,0,0.009788930918139337
2686,1,-0.08637380738759576
2686,2,-0.04558525049488194
2691,0,0.01305190789085245
2691,1,-0.11516507651679435
2691,2,-0.06078033399317593
2716,0,0.06596446789278256
2716,1,0.01965101091115912
2716,2,-0.011118471301761003
2727,0,0.06596446789278256
2727,1,0.01965101091115912
2727,2,-0.011118471301761003
2734,0,0.015943486051788986
2734,1,-0.05026211464857329
2734,2,0.13153737393027767
2761,0,0.01305190789085245
2761,1,-0.11516507651679435
2761,2,-0.06078033399317593
2790,0,0.01305190789085245
2790,1,-0.11516507651679435
2790,2,-0.06078033399317593
2796,0,0.01305190789085245
2796,1,-0.11516507651679435
2796,2,-0.06078033399317593
2803,0,0.016314884863565558
2803,1,-0.143956345645993
2803,2,-0.07597541749146991
2851,0,0.06596446789278256
2851,1,0.01965101091115912
2851,2,-0.011118471301761003
2857,0,0.10389610990883238
2857,1,-0.024060766767027782
2857,2,0.11671274552792969
2870,0,0.015943486051788986
2870,1,-0.05026211464857329
2870,2,0.13153737393027767
2880,0,0.06596446789278256
2880,1,0.01965101091115912
2880,2,-0.011118471301761003
2915,0,0.06596446789278256
2915,1,0.01965101091115912
2915,2,-0.011118471301761003
2917,0,0.01305190789085245
2917,1,-0.11516507651679435
2917,2,-0.06078033399317593
2942,0,0.08795262385704344
2942,1,0.026201347881545514
2942,2,-0.014824628402348005
2996,0,0.011957614538841739
2996,1,-0.03769658598642996
2996,2,0.09865303044770828
3029,0,0.08795262385704344
3029,1,0.026201347881545514
3029,2,-0.014824628402348005
3034,0,0.08795262385704344
3034,1,0.026201347881545514
3034,2,-0.014824628402348005
3067,0,0.08795262385704344
3067,1,0.026201347881545514
3067,2,-0.014824628402348005
3070,0,0.08795262385704344
3070,1,0.026201347881545514
3070,2,-0.014824628402348005
3094,0,0.08795262385704344
3094,1,0.026201347881545514
3094,2,-0.014824628402348005
3104,0,0.10426750872060898
3104,1,-0.11775499776444745
3104,2,-0.0908000458938179
3106,0,0.04397631192852172
3106,1,0.013100673940772757
3106,2,-0.0074123142011740025
3107,0,0.06596446789278256
3107,1,0.01965101091115912
3107,2,-0.011118471301761003
3113,0,0.0250095224296942
3113,1,-0.15286166250322433
3113,2,0.037872696454532326
3146,0,0.10994077982130428
3146,1,0.032751684851931875
3146,2,-0.018530785502934997
